2021-12-14 13:51:58,438 INFO  Logger.cs: 70 - 
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from e-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1136 - Found 101 in e-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in e-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from airurdfe0043.SLDASM
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1136 - Found 66 in airurdfe0043.SLDASM
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in airurdfe0043.SLDASM
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from roll-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1136 - Found 24 in roll-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in roll-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BaseLink-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1136 - Found 63 in BaseLink-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BaseLink-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s2-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1136 - Found 25 in s2-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s2-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s3-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1136 - Found 75 in s3-1
2021-12-14 15:01:25,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s3-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from yaw-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1136 - Found 114 in yaw-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in yaw-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pitch-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1136 - Found 31 in pitch-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pitch-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s1-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1136 - Found 31 in s1-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s1-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from e-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1136 - Found 101 in e-1
2021-12-14 15:01:25,375 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in e-1
2021-12-14 15:01:25,625 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-14 15:01:25,625 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-12-14 15:01:25,625 INFO  SwAddin.cs: 344 - Showing property manager
2021-12-14 15:01:37,817 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:02:06,555 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:02:18,693 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:02:31,398 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:02:51,710 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:03:10,630 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:03:26,474 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:03:36,928 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2021-12-14 15:03:36,975 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:03:40,677 INFO  SwAddin.cs: 294 - Assembly export called for file airurdfe0043.SLDASM
2021-12-14 15:03:41,865 INFO  SwAddin.cs: 313 - Saving assembly
2021-12-14 15:03:43,271 INFO  SwAddin.cs: 316 - Opening property manager
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from airurdfe0043.SLDASM
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 66 in airurdfe0043.SLDASM
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in airurdfe0043.SLDASM
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from roll-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 24 in roll-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in roll-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BaseLink-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 63 in BaseLink-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BaseLink-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from s2-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 25 in s2-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in s2-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from s3-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 75 in s3-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in s3-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from yaw-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 114 in yaw-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in yaw-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pitch-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 31 in pitch-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pitch-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from s1-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 31 in s1-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in s1-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from e-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 101 in e-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in e-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from airurdfe0043.SLDASM
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 66 in airurdfe0043.SLDASM
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in airurdfe0043.SLDASM
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from roll-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 24 in roll-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in roll-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BaseLink-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 63 in BaseLink-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BaseLink-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s2-1
2021-12-14 15:03:43,271 INFO  ExportHelperExtension.cs: 1136 - Found 25 in s2-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s2-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s3-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1136 - Found 75 in s3-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s3-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from yaw-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1136 - Found 114 in yaw-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in yaw-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pitch-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1136 - Found 31 in pitch-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pitch-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s1-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1136 - Found 31 in s1-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s1-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from e-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1136 - Found 101 in e-1
2021-12-14 15:03:43,286 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in e-1
2021-12-14 15:03:43,302 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-14 15:03:43,302 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-12-14 15:03:43,302 INFO  SwAddin.cs: 344 - Showing property manager
2021-12-14 15:03:52,347 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:04:06,906 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:04:17,232 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:04:27,495 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:04:37,610 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:04:52,435 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:05:56,059 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:06:09,830 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-12-14 15:06:09,923 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-14 15:06:23,214 INFO  SwAddin.cs: 294 - Assembly export called for file airurdfe0043.SLDASM
2021-12-14 15:06:23,214 INFO  SwAddin.cs: 299 - Save is required
2021-12-14 15:06:23,214 INFO  SwAddin.cs: 313 - Saving assembly
2021-12-14 15:06:24,776 INFO  SwAddin.cs: 316 - Opening property manager
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from airurdfe0043.SLDASM
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1136 - Found 67 in airurdfe0043.SLDASM
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in airurdfe0043.SLDASM
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from roll-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1136 - Found 24 in roll-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in roll-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BaseLink-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1136 - Found 63 in BaseLink-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BaseLink-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from s2-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1136 - Found 25 in s2-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in s2-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from s3-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1136 - Found 75 in s3-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in s3-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from yaw-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1136 - Found 114 in yaw-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in yaw-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pitch-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1136 - Found 31 in pitch-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pitch-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from s1-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1136 - Found 31 in s1-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in s1-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from e-1
2021-12-14 15:06:24,776 INFO  ExportHelperExtension.cs: 1136 - Found 101 in e-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in e-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from airurdfe0043.SLDASM
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1136 - Found 67 in airurdfe0043.SLDASM
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in airurdfe0043.SLDASM
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from roll-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1136 - Found 24 in roll-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in roll-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BaseLink-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1136 - Found 63 in BaseLink-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BaseLink-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s2-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1136 - Found 25 in s2-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s2-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s3-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1136 - Found 75 in s3-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s3-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from yaw-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1136 - Found 114 in yaw-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in yaw-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pitch-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1136 - Found 31 in pitch-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pitch-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s1-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1136 - Found 31 in s1-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s1-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from e-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1136 - Found 101 in e-1
2021-12-14 15:06:24,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in e-1
2021-12-14 15:06:25,135 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-14 15:06:25,151 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
